id_student,code_module,code_presentation,late_rate,avg_days_late,irregularity,last_min_ratio,avg_gap,max_gap,total_clicks,active_days,num_assessments,cluster,risk,risk_enc
654880,DDD,2014J,0.4,2.8,0.8873367271489936,0.610655737704918,3.26,15,488,51,5,0,Medium,2
544307,DDD,2013B,0.5,-2.2142857142857144,0.9154842785053618,0.5157940285590653,1.457142857142857,6,2311,176,14,0,Medium,2
400759,DDD,2013B,0.5,-0.2857142857142857,0.9384397781004984,0.6177644710578842,2.5729166666666665,12,1002,97,14,0,Medium,2
643006,DDD,2014J,0.0,-1.5,0.9102311160866831,0.23142414860681115,2.3716814159292037,24,1292,114,7,2,Low,1
341040,BBB,2013B,0.4,-0.2,0.973823886570562,0.4925373134328358,6.866666666666666,20,134,16,5,0,Medium,2
568019,BBB,2014J,0.2,-0.4,1.1604742781465527,0.2864406779661017,9.461538461538462,38,590,27,5,2,Low,1
136054,FFF,2014B,0.0,-15.0,2.0257101045411896,2.5029635901778153,2.443396226415094,21,2362,107,11,1,High,0
690430,BBB,2014J,0.0,-1.5,1.3326000493403336,0.2964669738863287,3.5517241379310347,15,651,30,2,2,Low,1
527382,BBB,2013B,1.0,14.0,0.5235475903822737,0.5,9.5,21,46,5,1,0,Medium,2
581866,BBB,2014J,0.0,-1.4,1.4002403990256727,0.17953795379537954,3.4411764705882355,20,1515,69,5,2,Low,1
654415,BBB,2014J,0.0,-1.8,1.1215536413141827,0.27916120576671033,5.666666666666667,26,763,43,5,2,Low,1
687626,GGG,2014J,1.0,14.0,1.0611470481753411,0.0,23.0,44,22,5,1,0,Medium,2
590921,DDD,2013J,0.0,-2.8,0.8619594573649558,0.12104539202200826,2.235294117647059,28,1454,120,5,2,Low,1
696071,FFF,2014J,0.0,-123.4,1.2648816574849433,0.16666666666666666,1.75,12,1506,49,5,2,Low,1
546868,FFF,2013B,0.0,-96.0,1.5157731672653059,0.5973782771535581,5.076923076923077,31,534,27,4,2,Low,1
447306,CCC,2014B,1.0,2.0,1.2356188184254426,0.9310344827586207,7.0,13,87,4,1,0,Medium,2
330594,AAA,2014J,0.6,4.2,1.1057418575421447,0.21380632790028764,2.3445378151260505,21,1043,120,5,0,Medium,2
679749,FFF,2014J,1.0,1.0,1.3794352249716475,0.463768115942029,6.0,18,138,8,1,0,Medium,2
598498,FFF,2013J,0.2,-123.4,1.0623892413937068,0.18504531722054382,4.1923076923076925,33,1324,27,5,2,Low,1
1991399,CCC,2014J,0.3125,1.7857142857142858,1.6112846267897838,0.8691000629326621,2.7777777777777777,20,1589,91,16,2,Low,1
657226,EEE,2014J,0.25,2.25,1.226650312522708,0.2832618025751073,4.979166666666667,20,699,49,4,2,Low,1
618078,EEE,2014B,0.25,5.25,0.6041666028097029,0.6355555555555555,12.4375,47,225,17,4,0,Medium,2
691907,BBB,2014J,0.0,-6.6,1.4660595421886544,0.1916317991631799,3.8852459016393444,23,1195,62,5,2,Low,1
699656,BBB,2014J,0.0,-1.0,1.6800940004719274,0.10522496371552975,4.385964912280702,21,1378,58,5,2,Low,1
591193,DDD,2013J,0.0,-14.571428571428571,0.876324839103518,0.1650147334583445,1.3676470588235294,5,3733,205,7,2,Low,1
558705,DDD,2014B,0.0,-1.1428571428571428,1.148488953657418,0.4329268292682927,7.5625,23,328,33,7,2,Low,1
248716,BBB,2013J,0.7,2.0,0.8702185468158463,0.28125,3.72972972972973,20,672,75,10,0,Medium,2
2561862,FFF,2014B,0.0,-62.583333333333336,1.4391755295750746,0.15499092558983665,1.767605633802817,20,5510,143,12,2,Low,1
577728,BBB,2014J,0.6,5.2,1.4562059312767937,0.7142857142857143,57.25,121,140,5,5,0,Medium,2
550941,BBB,2013J,0.5,1.7,1.0858446667448627,0.7748466257668711,3.859154929577465,32,1630,72,10,0,Medium,2
627217,GGG,2014B,0.0,-46.111111111111114,1.0632564553218746,0.2978902953586498,2.9642857142857144,18,1185,85,9,2,Low,1
2550946,DDD,2014B,0.2857142857142857,-0.14285714285714285,0.9591175668898206,0.29402756508422667,4.310344827586207,16,653,59,7,2,Low,1
483959,GGG,2013J,0.0,-37.57142857142857,0.8152679679423932,0.29338842975206614,7.171428571428572,32,242,36,7,2,Low,1
600945,EEE,2013J,0.3076923076923077,-1.25,1.3858181685320485,0.24859943977591037,2.364406779661017,12,2856,119,13,2,Low,1
605771,BBB,2014J,0.2,0.6,1.6233774286740605,0.20304568527918782,1.130801687763713,12,5319,238,5,2,Low,1
572751,DDD,2013J,0.0,-1.0,0.741521754311596,0.4330357142857143,5.375,13,224,9,1,2,Low,1
595808,EEE,2014B,0.0,0.0,1.5739726559949023,0.5306479859894921,7.71875,67,571,33,4,2,Low,1
627387,CCC,2014B,0.38461538461538464,0.75,1.9567633058786371,1.1522198731501057,7.129032258064516,44,473,32,13,1,High,0
594454,FFF,2013J,0.0,-1.0,0.6812079868363552,0.43157894736842106,8.0,9,95,3,1,2,Low,1
247304,CCC,2014J,0.5,1.5,1.578822294845464,0.768361581920904,4.583333333333333,17,177,13,2,0,Medium,2
577520,DDD,2014J,0.14285714285714285,1.5,1.119827930267232,0.47733333333333333,3.131868131868132,16,750,92,7,2,Low,1
2142055,CCC,2014J,0.8,3.25,1.089099487061049,0.29797979797979796,6.5,33,396,39,5,0,Medium,2
621888,GGG,2014B,0.0,-1.0,1.2489653867821229,0.08411214953271028,4.115384615384615,32,214,27,1,2,Low,1
574695,FFF,2013J,0.0,0.0,1.4520524398602985,0.08759124087591241,10.214285714285714,92,548,15,1,2,Low,1
1399285,BBB,2013J,0.45454545454545453,0.0,1.1838226401923073,0.5093555093555093,4.955555555555556,28,481,46,11,0,Medium,2
597255,BBB,2013J,0.5,1.0,0.7815385061937641,0.6972477064220184,6.65,34,436,21,6,0,Medium,2
605545,EEE,2014J,0.2,-20.0,2.0915303911257164,0.04716981132075472,8.75,13,212,5,5,2,Low,1
203640,BBB,2013J,0.45454545454545453,0.6363636363636364,1.1986369705299482,1.1363636363636365,10.125,42,176,25,11,0,Medium,2
646367,GGG,2014J,0.1111111111111111,-39.111111111111114,1.0688162376587023,0.7142857142857143,4.016393442622951,18,700,62,9,2,Low,1
556126,FFF,2013B,0.2631578947368421,-3.3684210526315788,1.4212214691621192,1.1865407319952774,3.925,22,847,41,19,2,Low,1
559452,BBB,2013B,0.5,1.7,0.9724894848625514,0.9162162162162162,8.884615384615385,49,370,27,10,0,Medium,2
623055,BBB,2014B,0.5,0.3,0.9110395982327081,0.3568914161927972,1.5751633986928104,9,3693,154,10,0,Medium,2
551214,CCC,2014J,0.38461538461538464,-0.25,1.5453346525624296,0.543640897755611,3.625,21,401,73,13,0,Medium,2
609655,DDD,2014J,0.0,0.0,0.9721004003422041,0.7903225806451613,7.25,15,62,5,1,2,Low,1
622037,EEE,2014B,0.0,-2.5,1.128114588944526,0.19908561928512053,2.723684210526316,15,2406,77,4,2,Low,1
578197,BBB,2013J,0.6363636363636364,2.909090909090909,1.116848444049026,0.3154471544715447,4.12280701754386,16,615,58,11,0,Medium,2
602533,DDD,2014B,0.375,1.2,0.8793459007244805,0.79050736497545,4.067796610169491,27,611,60,16,0,Medium,2
583973,GGG,2013J,0.0,-43.142857142857146,1.3175251628161722,0.3167808219178082,6.75,63,584,41,7,2,Low,1
335607,DDD,2013B,0.5,0.5,1.165157864432746,0.3371794871794872,1.4893617021276595,9,780,48,2,0,Medium,2
304069,BBB,2013J,0.0,0.0,0.6306390339268451,0.3076923076923077,4.1,10,91,11,1,2,Low,1
693903,FFF,2014J,0.0,-47.75,1.4407514685099463,0.10668065757257783,1.7692307692307692,10,2859,157,12,2,Low,1
2216682,BBB,2014J,0.0,-3.6,1.2940783915222225,0.12091503267973856,6.675675675675675,35,612,38,5,2,Low,1
628480,EEE,2014J,0.2,-2.4,1.15549263338175,0.15166163141993957,2.8585858585858586,14,1655,100,5,2,Low,1
557504,DDD,2013B,1.0,6.0,0.9172333626305201,0.6764705882352942,3.875,7,68,9,2,0,Medium,2
573200,EEE,2013J,0.5,1.25,1.2425338722639674,0.08915502328675981,2.0866141732283463,16,1503,128,4,0,Medium,2
632281,BBB,2014J,0.4,1.6,0.8857225538343748,0.589171974522293,11.38888888888889,62,314,19,5,0,Medium,2
602571,FFF,2014B,0.0,0.0,1.049152558512382,0.2892030848329049,2.27027027027027,10,778,38,2,2,Low,1
567779,EEE,2013J,0.0,0.0,1.412149701718527,0.20874751491053678,2.5714285714285716,5,503,15,1,2,Low,1
687722,GGG,2014J,0.0,-32.75,0.8605454954323862,0.2949907235621521,5.022222222222222,35,539,46,8,2,Low,1
483136,DDD,2014J,0.5714285714285714,4.0,0.9110220790113029,0.10909090909090909,7.083333333333333,41,330,37,7,0,Medium,2
386140,DDD,2014B,1.0,3.0,1.2758512764014065,0.4020356234096692,4.538461538461538,18,393,27,3,0,Medium,2
515247,DDD,2013J,0.0,-1.5,1.2230320287881242,0.288604898828541,1.9733333333333334,8,939,76,2,2,Low,1
570377,EEE,2013J,0.0,-2.5,1.218559282567464,0.025726141078838173,3.9411764705882355,30,1205,35,2,2,Low,1
56789,BBB,2013J,0.45454545454545453,0.2727272727272727,0.8200200747855005,0.48548812664907653,7.78125,42,379,33,11,0,Medium,2
556605,BBB,2013B,0.7777777777777778,5.111111111111111,1.0769933188516094,0.6108949416342413,12.666666666666666,33,257,16,9,0,Medium,2
156171,FFF,2013J,0.0,-71.91666666666667,1.4734356508794875,0.6427096241222635,4.557377049180328,24,2421,62,12,2,Low,1
399628,DDD,2014J,0.14285714285714285,2.5,1.0336323488542694,0.3853211009174312,4.274193548387097,14,436,63,7,2,Low,1
582160,DDD,2013J,0.0,-1.0,0.7854038673689447,0.4289897510980966,3.3095238095238093,15,683,43,3,2,Low,1
655668,BBB,2014J,0.0,-4.6,1.0120899829008496,0.18181818181818182,8.37037037037037,42,583,28,5,2,Low,1
2574909,CCC,2014J,0.42857142857142855,1.5714285714285714,1.8123040646445818,0.7961956521739131,5.636363636363637,42,368,23,7,0,Medium,2
2688495,BBB,2014J,0.0,-5.8,1.599607806578763,0.1029980657640232,2.9634146341463414,12,2068,83,5,2,Low,1
407303,DDD,2014B,0.5714285714285714,5.0,1.047113101481655,0.45355850422195415,5.972972972972973,24,829,38,7,0,Medium,2
598226,GGG,2013J,0.3333333333333333,-31.0,1.122292660729157,0.0,17.25,42,70,9,3,0,Medium,2
561823,CCC,2014B,0.3333333333333333,2.3333333333333335,0.7071067811865475,0.22727272727272727,4.2,9,66,11,3,0,Medium,2
614345,CCC,2014B,1.0,2.0,1.0278648839113778,0.30697674418604654,6.5,12,215,3,1,0,Medium,2
642181,GGG,2014J,0.0,-17.25,1.0620217539922943,0.06396063960639606,3.769230769230769,18,813,66,8,2,Low,1
334981,BBB,2014B,0.6363636363636364,2.4545454545454546,1.073849287544163,1.5656108597285068,18.0,35,221,10,11,0,Medium,2
620484,CCC,2014J,0.8,3.25,1.0332370753802806,0.2651327433628319,2.324561403508772,37,2825,115,5,0,Medium,2
681302,CCC,2014J,0.3076923076923077,0.5833333333333334,1.1325570521312007,0.9524390243902439,7.4,36,820,36,13,0,Medium,2
675264,GGG,2014J,0.0,-43.55555555555556,1.2258541726747443,0.31860776439089694,4.719298245614035,21,747,58,9,2,Low,1
546909,BBB,2013B,0.5,1.8333333333333333,0.8552274763504591,0.6591865357643759,4.822222222222222,51,713,46,6,0,Medium,2
571650,FFF,2013J,0.16666666666666666,-35.583333333333336,2.0847142093476725,1.1014934471197806,1.6136363636363635,9,3281,177,12,1,High,0
531243,DDD,2014B,0.0,-1.0,0.9796888647553633,0.422680412371134,6.25,22,97,13,1,2,Low,1
603302,DDD,2014B,0.4444444444444444,-1.5555555555555556,0.967856808970096,0.32920110192837465,1.5900621118012421,8,1452,162,9,0,Medium,2
586962,EEE,2013J,0.25,-2.0,1.1980056918481417,0.17509084902543773,2.189189189189189,24,3027,112,4,2,Low,1
645840,FFF,2014J,0.0,-84.5,1.1442087797742613,0.1803561171740379,1.8181818181818181,16,5223,144,12,2,Low,1
692490,CCC,2014J,0.6666666666666666,3.0,1.233434602325814,0.53444360333081,3.589041095890411,26,1321,74,9,0,Medium,2
364957,AAA,2014J,0.4,4.0,1.1990420841530343,0.23931623931623933,2.609090909090909,20,1638,111,5,0,Medium,2
563862,DDD,2013J,0.0,-4.75,0.9351974911805339,0.13432835820895522,2.5194805194805197,9,670,78,4,2,Low,1
583433,BBB,2013J,0.45454545454545453,0.18181818181818182,1.033201009901852,0.26885337818895433,1.929078014184397,11,3567,142,11,0,Medium,2
558851,FFF,2013B,0.0,-76.16666666666667,1.4782007619122297,0.3654774887054058,1.381720430107527,8,6419,187,12,2,Low,1
687823,DDD,2014J,0.14285714285714285,1.0,1.0364637031225534,0.26214574898785425,2.542056074766355,17,988,108,7,2,Low,1
617418,EEE,2014B,0.2,0.4,1.2766545059874954,0.4831649831649832,7.733333333333333,48,594,31,5,2,Low,1
680133,CCC,2014J,0.4444444444444444,1.5,1.807237887325526,0.7641597028783659,6.195121951219512,39,1077,42,9,0,Medium,2
564894,EEE,2013J,0.0,-1.0,1.1177110698441644,0.24152542372881355,2.8947368421052633,26,1888,96,4,2,Low,1
410043,GGG,2014J,0.0,-7.0,1.1695794911344317,0.4019607843137255,4.9,13,204,11,1,2,Low,1
579105,DDD,2013J,0.0,-11.714285714285714,1.091350020125118,0.11003521126760564,1.2672811059907834,8,3408,218,7,2,Low,1
617012,BBB,2014B,0.5555555555555556,1.8888888888888888,1.4283591360469388,0.41443379620575005,1.8106060606060606,14,5113,133,9,0,Medium,2
633394,BBB,2014B,0.5714285714285714,0.42857142857142855,1.4290968155913488,0.4155405405405405,3.75,15,592,37,7,0,Medium,2
653086,BBB,2014J,0.0,-5.0,1.4033582508555376,0.21780721118469462,2.950617283950617,11,1359,82,5,2,Low,1
596691,FFF,2013J,0.0,-5.0,1.58607219255619,0.6607142857142857,7.333333333333333,19,56,7,1,2,Low,1
595150,FFF,2013J,0.2727272727272727,-57.27272727272727,1.7451255525378757,0.07900677200902935,5.085106382978723,30,1329,48,11,2,Low,1
594407,DDD,2013J,0.0,-30.333333333333332,1.010234614273106,0.2,2.3125,9,655,49,6,2,Low,1
591566,CCC,2014B,0.16666666666666666,-0.16666666666666666,1.762968635555189,0.867109634551495,4.0,17,301,21,6,2,Low,1
528184,DDD,2013B,0.5,-0.21428571428571427,0.9583650352614415,0.625141991669822,1.55625,9,2641,161,14,0,Medium,2
554166,FFF,2013B,0.16666666666666666,-16.833333333333332,1.9390941553378918,1.8880994671403197,6.378378378378378,36,1689,38,12,1,High,0
582309,GGG,2013J,0.0,0.0,1.209486313629527,0.475,13.571428571428571,33,40,8,1,2,Low,1
603260,FFF,2013J,0.0,-1.5,1.1677138157766034,0.21587301587301588,4.76,54,630,26,2,2,Low,1
2316201,CCC,2014J,0.5555555555555556,1.875,1.3135923286862268,0.30161109029599104,1.4870466321243523,10,2669,194,9,0,Medium,2
532839,BBB,2013B,0.5,1.5,1.1599383349617691,0.8605174353205849,2.7708333333333335,22,889,49,12,0,Medium,2
357851,CCC,2014B,0.125,-71.5,1.8746140708856478,1.5360824742268042,4.6,11,194,11,8,1,High,0
502554,CCC,2014B,0.4782608695652174,0.22727272727272727,1.4079083505832348,0.6643026004728132,2.5670103092783507,13,846,98,23,0,Medium,2
538221,BBB,2013B,0.5454545454545454,-0.2727272727272727,0.9458822279101555,0.3533663775299463,1.3910614525139664,11,4842,180,11,0,Medium,2
563769,BBB,2013J,0.5454545454545454,1.9090909090909092,1.040975812727516,1.1797235023041475,9.416666666666666,43,217,25,11,0,Medium,2
571380,GGG,2013J,0.0,-44.888888888888886,1.245048410414301,0.19970193740685543,5.46,31,671,51,9,2,Low,1
532531,CCC,2014B,0.625,3.142857142857143,1.544897466365223,0.7701612903225806,11.05,30,248,21,8,0,Medium,2
610324,FFF,2013J,0.0,0.0,2.433774140432935,2.129936305732484,2.6018518518518516,24,3140,109,12,1,High,0
391419,CCC,2014B,0.8,8.5,1.754636793838866,0.3841758241758242,3.3636363636363638,16,2275,78,5,0,Medium,2
590918,DDD,2013J,0.14285714285714285,-1.7142857142857142,1.2125170749710583,0.48589341692789967,3.77027027027027,22,319,75,7,2,Low,1
630748,FFF,2014B,0.0,-104.25,1.3192553674395375,0.32566585956416466,7.157894736842105,37,826,20,4,2,Low,1
683668,CCC,2014J,0.4444444444444444,0.125,1.2730548692007124,0.35660580021482274,3.6666666666666665,16,1862,79,9,0,Medium,2
544543,FFF,2013B,0.5833333333333334,-6.083333333333333,1.455706787559699,1.539543524416136,1.8153846153846154,13,3768,131,12,1,High,0
604050,EEE,2013J,0.25,1.75,1.3882121325126495,0.3475258918296893,3.24,21,869,76,4,2,Low,1
607256,GGG,2013J,0.0,-25.25,1.4117663911573386,0.7122356495468278,4.509803921568627,20,1324,52,8,2,Low,1
557924,DDD,2013B,0.5714285714285714,0.5714285714285714,0.9487097016707007,0.6618502533308313,1.1376146788990826,10,5329,219,14,0,Medium,2
250159,EEE,2014J,0.0,-4.5,1.3195133702223396,0.08740359897172237,3.96875,32,1167,65,4,2,Low,1
327224,BBB,2014J,0.0,-2.5,1.193516680769717,0.5771144278606966,8.875,31,201,9,2,2,Low,1
592625,CCC,2014J,0.7,3.3333333333333335,1.257721423016208,0.39082751744765704,4.390625,56,1003,65,10,0,Medium,2
631524,FFF,2014B,0.5,-64.125,2.1090464298187652,0.3241053342336259,1.8181818181818181,9,1481,23,8,0,Medium,2
425218,FFF,2013J,0.09090909090909091,-33.27272727272727,1.6403116790305947,0.7746256895193065,4.014285714285714,26,2538,71,11,2,Low,1
365397,DDD,2014B,0.0,-1.4285714285714286,0.868932443237495,0.7263313609467456,4.911111111111111,20,676,46,7,2,Low,1
559011,BBB,2013B,0.3333333333333333,1.3333333333333333,0.981937565750772,0.37662337662337664,4.5,30,154,13,3,2,Low,1
554773,DDD,2013B,0.8181818181818182,3.3636363636363638,1.0950602946952972,0.9563182527301092,3.5762711864406778,29,641,60,11,0,Medium,2
641744,DDD,2014J,0.5714285714285714,6.666666666666667,0.8373852424823418,0.11875511875511875,1.9338235294117647,14,1221,137,7,0,Medium,2
447516,BBB,2013J,0.45454545454545453,0.18181818181818182,0.9400444037700915,0.9389002036659878,6.621621621621622,30,491,38,11,0,Medium,2
547737,DDD,2013J,0.14285714285714285,-2.7142857142857144,1.0945584326757551,0.24042981867024849,1.7278481012658229,7,1489,159,7,2,Low,1
561312,BBB,2013J,0.5454545454545454,-0.2727272727272727,0.9545751098346492,0.40717488789237666,2.311926605504587,13,1115,110,11,0,Medium,2
505967,CCC,2014B,1.0,3.0,,0.0,0.0,0,1,1,1,0,Medium,2
430356,DDD,2013J,0.0,-5.0,1.049731736037054,0.19260954872465663,1.510989010989011,8,3058,183,7,2,Low,1
417242,DDD,2013B,0.5,0.14285714285714285,1.051306623752661,0.6209761163032191,2.727272727272727,12,963,89,14,0,Medium,2
235893,DDD,2014J,0.0,-2.0,0.8686943239021538,0.19111111111111112,1.7530864197530864,10,2250,163,7,2,Low,1
580709,FFF,2013J,0.07142857142857142,-1.8571428571428572,2.246465381846831,3.8905038759689923,7.9,31,1032,31,14,1,High,0
555930,BBB,2013B,0.6666666666666666,3.0,0.7350320488706682,0.47996137131820377,2.081081081081081,17,2071,38,3,0,Medium,2
431025,AAA,2014J,0.0,-1.8,0.8436127901368848,0.06666666666666667,11.619047619047619,46,300,22,5,2,Low,1
574928,CCC,2014J,0.25,-1.8571428571428572,1.4584633219738672,0.3719430858159182,1.43,12,4498,201,16,2,Low,1
633459,GGG,2014B,0.0,-2.2222222222222223,1.2529648551313206,1.1307565789473684,7.833333333333333,21,1216,31,9,2,Low,1
621017,GGG,2014B,0.0,-2.0,0.7542413156230681,0.06521739130434782,5.125,15,46,9,1,2,Low,1
626231,FFF,2014B,0.0,-62.25,1.2349485340105246,0.8721227621483376,2.618556701030928,11,3519,98,12,2,Low,1
589860,FFF,2013J,0.08333333333333333,-43.083333333333336,0.993696829275712,0.7268305171530978,1.4910179640718564,7,3906,168,12,2,Low,1
582474,BBB,2013J,0.45454545454545453,-0.5454545454545454,0.8312092886255598,0.21921749136939012,2.1550387596899223,11,1738,130,11,0,Medium,2
626494,EEE,2014B,0.0,0.0,1.3060241509350954,0.2028985507246377,3.625,13,345,25,1,2,Low,1
649761,DDD,2014J,0.45454545454545453,1.0,0.9014521370949754,0.3167701863354037,6.318181818181818,46,161,23,11,0,Medium,2
501302,FFF,2014B,0.0,0.0,1.4441407268082156,0.2197962154294032,3.6206896551724137,15,687,30,2,2,Low,1
372658,BBB,2013J,0.45454545454545453,-1.0909090909090908,1.2587775904617347,0.5685483870967742,6.428571428571429,21,248,43,11,0,Medium,2
675750,BBB,2014J,0.0,-1.0,1.3770560759148451,0.21875,4.592592592592593,18,192,28,2,2,Low,1
643285,DDD,2014J,0.0,-3.5,1.0653377186450235,0.19548872180451127,1.9859154929577465,13,2128,143,7,2,Low,1
2588215,DDD,2014B,0.0,-34.0,0.9749224450721552,0.6132930513595166,5.464285714285714,38,331,29,7,2,Low,1
650642,DDD,2014J,0.5714285714285714,4.666666666666667,1.0280599925214862,0.22698072805139186,6.133333333333334,26,467,46,7,0,Medium,2
161781,EEE,2014J,0.5,1.5,0.8586829620968535,0.46605504587155966,3.4705882352941178,21,545,35,4,0,Medium,2
539308,FFF,2013B,0.16666666666666666,-31.083333333333332,2.185273363498689,0.6012176560121766,2.8658536585365852,21,2628,83,24,2,Low,1
568153,FFF,2013J,0.0,-41.916666666666664,1.1998498023035042,0.4586931305580616,1.4891304347826086,22,7759,185,12,2,Low,1
581332,FFF,2013J,0.08333333333333333,-17.75,2.163111678276462,0.34040710264183627,2.902173913043478,13,2309,93,12,2,Low,1
650734,EEE,2014J,0.0,-1.0,1.259414104744053,0.4167664670658683,5.545454545454546,50,835,45,4,2,Low,1
504652,EEE,2014B,0.75,6.25,1.362055946930219,0.2389853137516689,4.555555555555555,34,749,55,4,0,Medium,2
2434159,AAA,2014J,0.6,7.0,1.1805242937638245,0.18023255813953487,8.875,38,172,33,5,0,Medium,2
315025,FFF,2014B,0.25,-50.75,1.1896567490541088,0.4362810579748865,1.9133858267716535,18,3743,128,12,2,Low,1
949548,CCC,2014B,0.4444444444444444,-0.25,1.2001159681877878,0.25577981651376147,2.480769230769231,16,2725,105,9,0,Medium,2
2109013,DDD,2014B,0.5,1.5,0.8776277781470392,0.4965277777777778,10.25,64,288,17,2,0,Medium,2
179297,BBB,2014J,0.0,-1.0,1.275662500356115,0.9907407407407407,4.0,7,108,3,1,2,Low,1
696684,BBB,2014J,0.2,-1.2,1.2083544821255399,0.47477064220183485,6.102564102564102,31,436,40,5,2,Low,1
279747,GGG,2013J,0.0,-47.666666666666664,0.8672750153019164,0.24201337295690936,1.0666666666666667,5,10768,256,9,2,Low,1
625748,DDD,2014B,0.0,-7.571428571428571,1.093638129712498,0.1545538178472861,2.2882882882882885,21,1087,112,7,2,Low,1
585033,FFF,2013J,0.5833333333333334,0.3333333333333333,1.3951910068451516,1.873501997336884,4.238095238095238,40,2253,64,12,1,High,0
689637,CCC,2014J,0.5,4.285714285714286,2.36921933645902,0.18685352018685353,4.1692307692307695,35,2997,66,8,0,Medium,2
2686712,EEE,2014J,0.5,1.75,1.3572824022077228,0.5950207468879668,2.694736842105263,42,1205,96,8,0,Medium,2
540155,FFF,2013B,0.0,0.0,1.169699954970232,0.6046165301563663,2.8292682926829267,11,1343,42,2,2,Low,1
436213,EEE,2014J,0.0,-2.0,1.4099814373102146,0.24414715719063546,8.137931034482758,87,598,30,2,2,Low,1
635079,FFF,2014J,0.0,-1.0,,1.0,0.0,0,44,1,1,2,Low,1
614887,FFF,2014B,0.08333333333333333,-74.0,1.1873759183222472,0.40571596935769005,2.6842105263157894,15,3394,96,12,2,Low,1
639514,DDD,2014J,0.0,-0.3333333333333333,1.0819785353787792,0.14810810810810812,1.945578231292517,7,1850,148,7,2,Low,1
560311,CCC,2014B,0.6956521739130435,2.1818181818181817,1.8266116850401595,0.8026614735475495,2.3981481481481484,26,3081,109,23,0,Medium,2
632459,EEE,2014B,0.4166666666666667,1.0909090909090908,1.1062701833529323,0.638199653779573,2.6091954022988504,17,1733,88,12,0,Medium,2
605180,EEE,2013J,0.1111111111111111,-29.22222222222222,1.260475972444477,0.6975903614457831,4.365853658536586,15,830,42,18,2,Low,1
674484,FFF,2014J,0.0,-55.416666666666664,0.9999786289228143,0.40329138431752176,1.5459770114942528,17,5165,175,12,2,Low,1
425820,BBB,2013B,0.5454545454545454,2.090909090909091,0.8564562053442624,0.6282758620689655,2.5408163265306123,10,1450,99,11,0,Medium,2
294513,BBB,2014B,0.5,0.8,0.6824790518747818,0.505974025974026,2.088495575221239,16,1925,114,10,0,Medium,2
681383,GGG,2014J,1.0,5.0,0.9136870514782716,0.040983606557377046,4.583333333333333,22,244,25,1,0,Medium,2
638254,CCC,2014J,0.6666666666666666,2.4,1.4300678853060351,0.5311973018549747,3.493150684931507,18,1186,74,6,0,Medium,2
134123,GGG,2014B,0.1111111111111111,-18.77777777777778,0.8291102655977808,0.6771653543307087,5.595238095238095,25,762,43,9,2,Low,1
696348,BBB,2014J,0.0,-13.0,1.2890572481485179,0.023529411764705882,7.0,33,85,10,2,2,Low,1
690198,FFF,2014J,0.08333333333333333,-19.0,1.439475113640944,2.06580310880829,2.6153846153846154,25,3860,105,12,1,High,0
575241,EEE,2013J,0.0,-2.25,1.357626185540461,0.2507767421216156,3.475,16,2253,81,4,2,Low,1
539265,BBB,2013B,0.6,2.2,1.0097489810557891,0.31083154341822644,1.7054794520547945,15,3259,147,10,0,Medium,2
437482,CCC,2014J,0.4444444444444444,1.5,1.3981485633428954,0.3973684210526316,2.9381443298969074,18,1140,98,9,0,Medium,2
589327,CCC,2014J,0.3076923076923077,0.6923076923076923,1.3214140533109808,1.2530120481927711,9.470588235294118,34,415,18,13,0,Medium,2
689796,FFF,2014J,0.08333333333333333,-68.66666666666667,1.2991740713935316,0.33914839894410653,1.4105263157894736,9,8713,191,12,2,Low,1
513969,CCC,2014J,0.5555555555555556,1.875,1.4968260093102506,0.7597173144876325,7.451612903225806,42,283,32,9,0,Medium,2
535077,BBB,2014B,0.4444444444444444,-5.777777777777778,0.7859532771395122,0.35147247119078107,3.246376811594203,28,1562,70,9,0,Medium,2
499881,EEE,2013J,0.25,3.5,1.3099459566666862,0.5614366729678639,7.862068965517241,39,529,30,4,2,Low,1
684233,DDD,2014J,0.0,-2.6666666666666665,0.7787614284680221,0.1755577109602328,3.533333333333333,22,1031,76,7,2,Low,1
2530976,FFF,2014J,0.09090909090909091,-96.72727272727273,1.0317199610068684,0.20086705202312138,3.7333333333333334,46,1384,76,11,2,Low,1
657210,CCC,2014J,1.0,3.0,1.6954596742099577,0.9540816326530612,3.75,12,196,5,1,0,Medium,2
2615169,DDD,2014J,0.09090909090909091,-39.4,0.8894759285751794,0.16615853658536586,4.057971014492754,14,656,70,11,2,Low,1
648927,FFF,2014J,0.0,-130.66666666666666,1.1081350074795207,0.18629283489096574,1.2777777777777777,9,1605,55,3,2,Low,1
656131,FFF,2014J,0.0,-66.16666666666667,1.3207373656769423,0.5903568716780562,1.84,12,5268,151,12,2,Low,1
1752834,BBB,2014J,0.2,-0.2,1.2529744128940483,0.2070063694267516,5.456521739130435,26,1256,47,5,2,Low,1
372345,FFF,2014J,0.0,-35.72727272727273,1.646088768902046,1.0688858067498843,5.886363636363637,44,2163,45,11,2,Low,1
2437065,DDD,2013J,0.3333333333333333,-0.3333333333333333,1.0132352199973167,0.21009268795056643,2.3333333333333335,15,1942,115,6,2,Low,1
634918,FFF,2014B,0.0,-99.0,1.4217275959219458,0.5397553516819572,3.8823529411764706,9,654,18,4,2,Low,1
